"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"ph-road-safety-logical-model.workflow.crew.modifierExtension","ph-road-safety-logical-model.workflow.crew.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ph-road-safety-logical-model.workflow.crew.teamLeader","ph-road-safety-logical-model.workflow.crew.teamLeader","","","",0,1,"","","","Reference {[]} {[]}
","Team Leader (MDS92)","Team Leader (MDS92)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.workflow.crew.teamLeader",0,1,"",""
"ph-road-safety-logical-model.workflow.crew.treatmentOfficer","ph-road-safety-logical-model.workflow.crew.treatmentOfficer","","","",0,1,"","","","Reference {[]} {[]}
","Treatment Officer (MDS93)","Treatment Officer (MDS93)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.workflow.crew.treatmentOfficer",0,1,"",""
"ph-road-safety-logical-model.workflow.crew.transportOfficer","ph-road-safety-logical-model.workflow.crew.transportOfficer","","","",0,1,"","","","Reference {[]} {[]}
","Transport Officer (MDS94)","Transport Officer (MDS94)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.workflow.crew.transportOfficer",0,1,"",""
"ph-road-safety-logical-model.workflow.crew.assistant","ph-road-safety-logical-model.workflow.crew.assistant","","","",0,*,"","","","Reference {[]} {[]}
","Assistant (MDS95)","Assistant (MDS95)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.workflow.crew.assistant",0,*,"",""
"ph-road-safety-logical-model.workflow.medicalFacility","ph-road-safety-logical-model.workflow.medicalFacility","","","",0,1,"","","","Reference {[]} {[]}
","Medical Facility (MDS104)","Medical Facility (MDS104)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.workflow.medicalFacility",0,1,"",""
"ph-road-safety-logical-model.workflow.vehicleUsed","ph-road-safety-logical-model.workflow.vehicleUsed","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Vehicle Used (MDS107)","Vehicle Used (MDS107)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.workflow.vehicleUsed",0,*,"",""
"ph-road-safety-logical-model.workflow.refusalToAdmit","ph-road-safety-logical-model.workflow.refusalToAdmit","","","",0,1,"","","","BackboneElement {[]} {[]}
","Refusal to Admit (MDS97-101)","Refusal to Admit (MDS97-101)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.workflow.refusalToAdmit",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ph-road-safety-logical-model.workflow.refusalToAdmit.id","ph-road-safety-logical-model.workflow.refusalToAdmit.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ph-road-safety-logical-model.workflow.refusalToAdmit.extension","ph-road-safety-logical-model.workflow.refusalToAdmit.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ph-road-safety-logical-model.workflow.refusalToAdmit.modifierExtension","ph-road-safety-logical-model.workflow.refusalToAdmit.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ph-road-safety-logical-model.workflow.refusalToAdmit.flag","ph-road-safety-logical-model.workflow.refusalToAdmit.flag","","","",0,1,"","","","boolean {[]} {[]}
","Refusal to Admit?","Refusal to Admit?","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.workflow.refusalToAdmit.flag",0,1,"",""
"ph-road-safety-logical-model.workflow.refusalToAdmit.hospital","ph-road-safety-logical-model.workflow.refusalToAdmit.hospital","","","",0,1,"","","","Reference {[]} {[]}
","Hospital","Hospital","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.workflow.refusalToAdmit.hospital",0,1,"",""
"ph-road-safety-logical-model.workflow.refusalToAdmit.physician","ph-road-safety-logical-model.workflow.refusalToAdmit.physician","","","",0,1,"","","","Reference {[]} {[]}
","Physician","Physician","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.workflow.refusalToAdmit.physician",0,1,"",""
"ph-road-safety-logical-model.workflow.refusalToAdmit.dateTime","ph-road-safety-logical-model.workflow.refusalToAdmit.dateTime","","","",0,1,"","","","dateTime {[]} {[]}
","Date/Time of refusal","Date/Time of refusal","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.workflow.refusalToAdmit.dateTime",0,1,"",""
"ph-road-safety-logical-model.workflow.transportCoordinated","ph-road-safety-logical-model.workflow.transportCoordinated","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Was transport coordinated with receiving hospital? (MDS113)","Was transport coordinated with receiving hospital? (MDS113)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.workflow.transportCoordinated",0,1,"",""
"ph-road-safety-logical-model.workflow.hospitalAvailable","ph-road-safety-logical-model.workflow.hospitalAvailable","","","",0,1,"","","","code {[]} {[]}
","Hospital Available (MDS110)","Hospital Available (MDS110)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.workflow.hospitalAvailable",0,1,"",""
"ph-road-safety-logical-model.incident","ph-road-safety-logical-model.incident","","","",0,1,"","","","BackboneElement {[]} {[]}
","Incident","Incident","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ph-road-safety-logical-model.incident.id","ph-road-safety-logical-model.incident.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ph-road-safety-logical-model.incident.extension","ph-road-safety-logical-model.incident.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ph-road-safety-logical-model.incident.modifierExtension","ph-road-safety-logical-model.incident.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ph-road-safety-logical-model.incident.injuryDateTime","ph-road-safety-logical-model.incident.injuryDateTime","","","",0,1,"","","","dateTime {[]} {[]}
","Date/Time of Injury (MDS158, MDS159)","Date/Time of Injury (MDS158, MDS159)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.injuryDateTime",0,1,"",""
"ph-road-safety-logical-model.incident.injuryIntent","ph-road-safety-logical-model.incident.injuryIntent","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Injury Intent (MDS18)","Injury Intent (MDS18)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.injuryIntent",0,1,"",""
"ph-road-safety-logical-model.incident.transportOrVehicular","ph-road-safety-logical-model.incident.transportOrVehicular","","","",1,1,"","","","boolean {[]} {[]}
","Transport/Vehicular Accident (flag) (MDS41)","Transport/Vehicular Accident (flag) (MDS41)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.transportOrVehicular",1,1,"",""
"ph-road-safety-logical-model.incident.transportModeToFacility","ph-road-safety-logical-model.incident.transportModeToFacility","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Mode of transport to Hospital/Facility (MDS118)","Mode of transport to Hospital/Facility (MDS118)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.transportModeToFacility",0,1,"",""
"ph-road-safety-logical-model.incident.transportModeOther","ph-road-safety-logical-model.incident.transportModeOther","","","",0,1,"","","","string {[]} {[]}
","Mode of transport - Others (MDS119)","Mode of transport - Others (MDS119)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.transportModeOther",0,1,"",""
"ph-road-safety-logical-model.incident.triagePriority","ph-road-safety-logical-model.incident.triagePriority","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Priority to Scene (Triage) (MDS111)","Priority to Scene (Triage) (MDS111)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.triagePriority",0,1,"",""
"ph-road-safety-logical-model.incident.urgency","ph-road-safety-logical-model.incident.urgency","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Priority Level (Urgency) (MDS114)","Priority Level (Urgency) (MDS114)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.urgency",0,1,"",""
"ph-road-safety-logical-model.incident.placeOfOccurrence","ph-road-safety-logical-model.incident.placeOfOccurrence","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Place of Occurrence (MDS170)","Place of Occurrence (MDS170)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.placeOfOccurrence",0,1,"",""
"ph-road-safety-logical-model.incident.placeOfOccurrenceWorkplaceName","ph-road-safety-logical-model.incident.placeOfOccurrenceWorkplaceName","","","",0,1,"","","","string {[]} {[]}
","Place of Occurrence - Workplace name (MDS171)","Place of Occurrence - Workplace name (MDS171)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.placeOfOccurrenceWorkplaceName",0,1,"",""
"ph-road-safety-logical-model.incident.placeOfOccurrenceOther","ph-road-safety-logical-model.incident.placeOfOccurrenceOther","","","",0,1,"","","","string {[]} {[]}
","Place of Occurrence - Others (MDS172)","Place of Occurrence - Others (MDS172)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.placeOfOccurrenceOther",0,1,"",""
"ph-road-safety-logical-model.incident.activityAtTime","ph-road-safety-logical-model.incident.activityAtTime","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Activity of Patient at time (MDS173)","Activity of Patient at time (MDS173)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.activityAtTime",0,1,"",""
"ph-road-safety-logical-model.incident.activityOther","ph-road-safety-logical-model.incident.activityOther","","","",0,1,"","","","string {[]} {[]}
","Activity - Others (MDS174)","Activity - Others (MDS174)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.activityOther",0,1,"",""
"ph-road-safety-logical-model.incident.location","ph-road-safety-logical-model.incident.location","","","",0,1,"","","","BackboneElement {[]} {[]}
","Incident Location","Incident Location","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.location",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ph-road-safety-logical-model.incident.location.id","ph-road-safety-logical-model.incident.location.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ph-road-safety-logical-model.incident.location.extension","ph-road-safety-logical-model.incident.location.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ph-road-safety-logical-model.incident.location.modifierExtension","ph-road-safety-logical-model.incident.location.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ph-road-safety-logical-model.incident.location.street","ph-road-safety-logical-model.incident.location.street","","","",0,1,"","","","string {[]} {[]}
","House No. and Street (MDS150)","House No. and Street (MDS150)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.location.street",0,1,"",""
"ph-road-safety-logical-model.incident.location.barangay","ph-road-safety-logical-model.incident.location.barangay","","","",0,1,"","","","Identifier {[]} {[]}
","Barangay (MDS151)","Barangay (MDS151)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.location.barangay",0,1,"",""
"ph-road-safety-logical-model.incident.location.city","ph-road-safety-logical-model.incident.location.city","","","",0,1,"","","","Identifier {[]} {[]}
","City/Municipality (MDS152)","City/Municipality (MDS152)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.location.city",0,1,"",""
"ph-road-safety-logical-model.incident.location.province","ph-road-safety-logical-model.incident.location.province","","","",0,1,"","","","Identifier {[]} {[]}
","Province (MDS153)","Province (MDS153)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.location.province",0,1,"",""
"ph-road-safety-logical-model.incident.location.region","ph-road-safety-logical-model.incident.location.region","","","",0,1,"","","","Identifier {[]} {[]}
","Region (MDS154)","Region (MDS154)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.location.region",0,1,"",""
"ph-road-safety-logical-model.incident.location.position","ph-road-safety-logical-model.incident.location.position","","","",0,1,"","","","BackboneElement {[]} {[]}
","Geolocation","Geolocation","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.location.position",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ph-road-safety-logical-model.incident.location.position.id","ph-road-safety-logical-model.incident.location.position.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ph-road-safety-logical-model.incident.location.position.extension","ph-road-safety-logical-model.incident.location.position.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ph-road-safety-logical-model.incident.location.position.modifierExtension","ph-road-safety-logical-model.incident.location.position.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ph-road-safety-logical-model.incident.location.position.longitude","ph-road-safety-logical-model.incident.location.position.longitude","","","",0,1,"","","","decimal {[]} {[]}
","Longitude","Longitude","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.location.position.longitude",0,1,"",""
"ph-road-safety-logical-model.incident.location.position.latitude","ph-road-safety-logical-model.incident.location.position.latitude","","","",0,1,"","","","decimal {[]} {[]}
","Latitude","Latitude","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.location.position.latitude",0,1,"",""
"ph-road-safety-logical-model.incident.collisionVsNonCollision","ph-road-safety-logical-model.incident.collisionVsNonCollision","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Collision vs Non-Collision (MDS163)","Collision vs Non-Collision (MDS163)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.collisionVsNonCollision",0,1,"",""
"ph-road-safety-logical-model.incident.patientsVehicle","ph-road-safety-logical-model.incident.patientsVehicle","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Patient's Vehicle (MDS164)","Patient's Vehicle (MDS164)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.patientsVehicle",0,1,"",""
"ph-road-safety-logical-model.incident.patientsVehicleOther","ph-road-safety-logical-model.incident.patientsVehicleOther","","","",0,*,"","","","string {[]} {[]}
","Patient's Vehicle - Others (MDS165)","Patient's Vehicle - Others (MDS165)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.patientsVehicleOther",0,*,"",""
"ph-road-safety-logical-model.incident.otherVehicleOrObject","ph-road-safety-logical-model.incident.otherVehicleOrObject","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Other Vehicle/Object Involved (MDS166)","Other Vehicle/Object Involved (MDS166)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.otherVehicleOrObject",0,*,"",""
"ph-road-safety-logical-model.incident.otherVehicleOther","ph-road-safety-logical-model.incident.otherVehicleOther","","","",0,*,"","","","string {[]} {[]}
","Other Vehicle/Object - Others (MDS167)","Other Vehicle/Object - Others (MDS167)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.otherVehicleOther",0,*,"",""
"ph-road-safety-logical-model.incident.positionOfPatient","ph-road-safety-logical-model.incident.positionOfPatient","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Position of Patient (MDS168)","Position of Patient (MDS168)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.positionOfPatient",0,1,"",""
"ph-road-safety-logical-model.incident.positionOfPatientOther","ph-road-safety-logical-model.incident.positionOfPatientOther","","","",0,1,"","","","string {[]} {[]}
","Position of Patient - Others (MDS151 [Position])","Position of Patient - Others (MDS151 [Position])","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.positionOfPatientOther",0,1,"",""
"ph-road-safety-logical-model.incident.howManyVehicles","ph-road-safety-logical-model.incident.howManyVehicles","","","",0,1,"","","","integer {[]} {[]}
","How many vehicles involved (MDS156)","How many vehicles involved (MDS156)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.howManyVehicles",0,1,"",""
"ph-road-safety-logical-model.incident.howManyPatients","ph-road-safety-logical-model.incident.howManyPatients","","","",0,1,"","","","integer {[]} {[]}
","How many patients involved (MDS157)","How many patients involved (MDS157)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.howManyPatients",0,1,"",""
"ph-road-safety-logical-model.incident.collisionType","ph-road-safety-logical-model.incident.collisionType","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Collision type (MDS218)","Collision type (MDS218)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.collisionType",0,1,"",""
"ph-road-safety-logical-model.incident.trafficInvestigatorPresent","ph-road-safety-logical-model.incident.trafficInvestigatorPresent","","","",0,1,"","","","boolean {[]} {[]}
","Presence of traffic investigator (MDS219)","Presence of traffic investigator (MDS219)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.trafficInvestigatorPresent",0,1,"",""
"ph-road-safety-logical-model.incident.otherRiskFactors","ph-road-safety-logical-model.incident.otherRiskFactors","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Other risk factors at time of incident (MDS230)","Other risk factors at time of incident (MDS230)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.otherRiskFactors",0,*,"",""
"ph-road-safety-logical-model.incident.otherRiskFactorsOther","ph-road-safety-logical-model.incident.otherRiskFactorsOther","","","",0,1,"","","","string {[]} {[]}
","Other risk factors - Others (MDS231)","Other risk factors - Others (MDS231)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.otherRiskFactorsOther",0,1,"",""
"ph-road-safety-logical-model.incident.safetyAccessories","ph-road-safety-logical-model.incident.safetyAccessories","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Safety accessories (MDS232)","Safety accessories (MDS232)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.safetyAccessories",0,*,"",""
"ph-road-safety-logical-model.incident.safetyAccessoriesOther","ph-road-safety-logical-model.incident.safetyAccessoriesOther","","","",0,1,"","","","string {[]} {[]}
","Safety - Others (MDS233)","Safety - Others (MDS233)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.safetyAccessoriesOther",0,1,"",""
"ph-road-safety-logical-model.incident.reportedComplaint","ph-road-safety-logical-model.incident.reportedComplaint","","","",0,1,"","","","string {[]} {[]}
","Reported Complaint (free text) (MDS149)","Reported Complaint (free text) (MDS149)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.reportedComplaint",0,1,"",""
"ph-road-safety-logical-model.incident.callSource","ph-road-safety-logical-model.incident.callSource","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Call Source (MDS155)","Call Source (MDS155)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.incident.callSource",0,1,"",""
