Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-rs-observation-body-temperature.json	1626	2	0	19	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	144	217	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-rs-observation-call-source.json	1608	1	0	16	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	144	222	0	0	0	0	7	1	0
fsh-generated/resources/StructureDefinition-rs-observation-cctv-available.json	1585	2	0	15	1	0	0	0	1	22	0	0	0	0	0	0	0	1	0	0	147	236	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-rs-observation-clinical-remarks.json	1085	1	0	16	0	0	1	0	0	17	0	0	0	0	0	0	0	0	0	0	139	212	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-rs-observation-collision-type.json	1630	1	0	17	0	0	0	0	0	62	0	0	0	0	0	0	0	1	0	0	143	213	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-rs-observation-collision-vs-noncollision.json	1894	2	0	15	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	145	219	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-rs-observation-concussion.json	1967	1	0	17	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	159	224	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-rs-observation-condition-of-patient.json	1845	2	0	15	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	156	225	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-rs-observation-contusion.json	1945	1	0	16	1	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	158	317	0	0	0	0	6	1	0
fsh-generated/resources/StructureDefinition-rs-observation-cyanosis.json	1749	2	0	15	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	145	279	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-rs-observation-ec-bites-stings.json	2092	1	0	17	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	175	265	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-rs-observation-ec-burns.json	2317	1	0	64	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	162	254	0	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-rs-observation-ec-chemical.json	2152	2	0	19	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	161	258	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-rs-observation-ec-drowning.json	2293	1	0	19	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	161	258	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-rs-observation-ec-fall.json	2009	2	0	17	1	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	160	253	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-rs-observation-ec-firecracker.json	2087	1	0	17	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	162	270	0	0	0	0	7	1	1
fsh-generated/resources/StructureDefinition-rs-observation-ec-forces-of-nature.json	1631	2	0	16	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	172	213	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-rs-observation-ec-gunshot.json	1562	2	0	16	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	154	215	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-rs-observation-ec-hanging-strangulation.json	1630	2	0	17	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	151	213	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-rs-observation-ec-mauling-assault.json	1573	2	0	26	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	148	214	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-rs-observation-ec-other.json	2048	1	0	23	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	162	224	0	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-rs-observation-ec-sexual-assault.json	1605	2	0	18	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	149	224	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-rs-observation-ec-sharp-object.json	1932	1	0	18	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	168	218	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-rs-observation-fracture.json	2422	1	0	16	0	0	0	0	0	16	0	0	1	0	0	0	0	1	0	0	172	230	0	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-rs-observation-gcs.json	6958	2	0	29	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	332	373	0	0	1	0	10	0	0
fsh-generated/resources/StructureDefinition-rs-observation-how-many-vehicles.json	1616	2	0	15	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	144	208	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-rs-observation-injury-datetime.json	1660	1	0	14	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	144	203	0	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-rs-observation-injury-intent.json	1185	1	0	15	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	135	208	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-rs-observation-level-of-consciousness.json	1862	2	0	21	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	146	254	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-rs-observation-mode-of-transport.json	1956	2	0	15	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	153	243	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-rs-observation-multiple-injuries.json	1598	2	0	10	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	147	252	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-rs-observation-nature-burns.json	2280	3	0	14	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	163	250	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-rs-observation-open-wound.json	2530	3	0	9	0	0	0	0	0	79	0	0	0	0	0	0	0	1	0	0	174	260	0	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-rs-observation-other-injury.json	2271	2	0	9	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	169	261	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-rs-observation-other-risk-factors.json	2045	2	0	9	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	155	238	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-rs-observation-other-vehicle.json	1996	2	0	9	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	155	220	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-rs-observation-outcome-release.json	1805	1	0	9	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	144	214	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-rs-observation-patients-vehicle.json	1964	2	0	42	1	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	154	215	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-rs-observation-place-of-occurrence.json	1833	1	0	9	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	144	200	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-rs-observation-position-of-patient.json	1983	1	0	14	0	0	0	0	0	11	0	0	1	0	0	0	0	1	0	0	154	216	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-rs-observation-pulse-rate.json	4888	2	0	20	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	252	295	0	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-rs-observation-pupils.json	1767	1	0	16	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	168	221	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-rs-observation-referred-by-facility.json	1641	3	0	12	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	146	213	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-rs-observation-reported-complaint.json	1727	3	0	9	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	144	206	0	0	0	0	5	1	1
fsh-generated/resources/StructureDefinition-rs-observation-respiratory-rate.json	4917	3	0	16	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	253	297	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-rs-observation-runreport-comments.json	1552	2	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	141	211	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-rs-observation-safety-accessories.json	1998	3	0	10	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	155	215	0	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-rs-observation-status-on-arrival.json	1816	2	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	146	225	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-rs-observation-timeline-datetime.json	1454	1	0	8	1	0	0	0	1	9	0	0	0	0	0	0	0	1	0	0	134	278	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-rs-observation-traffic-investigator.json	1635	2	0	9	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	147	228	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-rs-observation-transferred-from-facility.json	1585	1	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	145	236	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-rs-observation-transport-vehicular-accident.json	1649	1	0	10	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	152	226	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-rs-observation-traumatic-amputation.json	2010	2	0	8	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	159	350	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-rs-observation-triage-priority.json	1840	1	0	9	1	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	157	349	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-rs-observation-urgency.json	1825	2	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	153	232	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-rs-observation.json	1745	1	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	130	214	0	0	1	0	5	0	0
fsh-generated/resources/StructureDefinition-rs-organization.json	1397	2	0	17	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	110	170	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-rs-patient.json	3632	1	0	16	0	0	0	0	0	18	0	0	0	0	0	0	0	2	0	0	263	351	0	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-rs-procedure-transport-coordination.json	1201	2	0	19	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	120	170	0	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-rs-procedure.json	2025	1	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	110	165	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-rs-service-request.json	4646	1	0	8	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	120	177	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-rs-task.json	1229	2	0	57	0	0	0	1	0	14	0	0	0	0	0	0	0	1	0	0	115	194	0	0	0	0	5	0	0
fsh-generated/resources/Task-rs-bundle-example-task.json	697	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Task-rs-example-task.json	877	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-ActivityVS.json	3209	1	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	12	798	0	0	0	0	0	0	1
fsh-generated/resources/ValueSet-SILPH-BurnsVS.json	2146	2	0	0	1	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	11	493	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SILPH-Cyanosis.json	1899	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10	471	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-ElementTerminologyVS.json	25060	4	0	0	0	0	0	0	3	13	0	0	0	0	0	0	0	0	0	0	47	970	0	0	1	0	1	0	0
fsh-generated/resources/ValueSet-SILPH-ExternalCauseofBurnsVS.json	2576	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	12	467	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SILPH-ExternalCauseofDrowningVS.json	2586	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	474	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-FractureTypeVS.json	1765	2	0	0	1	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	10	447	0	0	1	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-GCSEyesVS.json	1971	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	445	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-GCSMotorVS.json	2468	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	11	455	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SILPH-GCSVerbalVS.json	2234	3	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	11	459	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-GeneralDispositionVS.json	3707	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	432	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SILPH-ICD10ExternalCauseofInjuryVS.json	196505	18	0	0	0	0	0	0	17	118	0	0	0	0	0	0	0	1	0	0	401	2353	0	0	0	0	16	0	0
fsh-generated/resources/ValueSet-SILPH-ICD10NatureofInjuryVS.json	429907	37	0	0	1	0	0	0	40	104	0	0	0	0	0	0	0	3	0	0	943	3646	0	0	1	0	38	0	2
fsh-generated/resources/ValueSet-SILPH-InjuryIntentVS.json	3311	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	467	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SILPH-InpatientDispositionVS.json	2884	3	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	13	459	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-LevelofConsciousnessVS.json	2184	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	460	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-ListofBodySitesVS.json	97612	11	0	0	0	0	0	0	11	38	0	0	0	0	0	0	0	1	0	0	221	1765	0	0	3	0	13	0	0
fsh-generated/resources/ValueSet-SILPH-LocalCodesVS.json	4978	3	0	0	1	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	22	64	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SILPH-ModeofTransportVS.json	2676	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	880	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SILPH-OtherVehicleVS.json	4920	3	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	16	474	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SILPH-OutcomeVS.json	2548	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	11	458	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-OutpatientERDispositionVS.json	2929	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	13	461	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-PR-QualityVS.json	1902	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	9	449	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SILPH-PR-RhythmVS.json	1692	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10	457	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-PatientsVehicleVS.json	4919	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	17	474	0	0	0	0	2	0	0
fsh-generated/resources/ValueSet-SILPH-PlaceofOccurrenceVS.json	3827	3	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	14	461	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-PositionofPatientVS.json	3011	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	463	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SILPH-PupilsVS.json	2389	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	445	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-RR-BreathSoundsVS.json	1715	3	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	10	867	0	0	1	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-RR-RhythmVS.json	1905	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	448	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-RiskFactorsVS.json	2358	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	457	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SILPH-SafetyDevicesVS.json	3907	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	15	899	0	0	0	0	0	0	1
fsh-generated/resources/ValueSet-SILPH-SexVS.json	1639	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	465	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-StatusVS.json	1717	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	462	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SILPH-StatusifAliveVS.json	1782	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	461	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-TransportAccidentCollisionorNoncollisionVS.json	2314	2	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	11	424	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-TransportAccidentTypeVS.json	2505	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	478	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SILPH-TriageVS.json	2720	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	863	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SILPH-TypeofPatientVS.json	2828	1	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	12	446	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-a451137e-f7ff-4fb3-af03-e2bae290ea22.json	4199	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	15	870	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-psgc-barangay.json	423	1	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	12	45	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vs-psgc-city.json	441	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	51	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-psgc-province.json	423	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	44	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-psgc-region.json	413	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	41	0	0	0	0	0	0	0
/input/includes/disclaimer.svg	2110	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/road-safety-ig.svg	38324	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	20855	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	2921	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-rs-bundle-oneiss-intro.md	10364	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/usecase.md	8042	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/references.md	3107	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/roadmap.md	2270	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-rs-bundle-ems-intro.md	6523	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/examples.md	109	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-rs-bundle-oneiss-notes.md	18024	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-rs-bundle-ems-notes.md	23399	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/usecase-ph-core-interoperability.md	6262	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/data-modelling.md	2416	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/usecase-facility-oneiss.md	685	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/downloads.md	260	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/implementation-notes.md	562	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/index.md	3487	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/run-report	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/run-report/run-report-page-01.png	1104692	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/images/oneiss-revise	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/oneiss-revise/oneiss-revise-page-04.png	559557	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/oneiss-revise/oneiss-revise-page-03.png	923044	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/images/oneiss-revise/oneiss-revise-page-02.png	312859	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/oneiss-revise/oneiss-revise-page-01.png	512261	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/images/downloads	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/downloads/Run Report.pdf	548601	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/downloads/ONEISS_revise.pdf	1401329	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/images/downloads/L3 - ELEMENT TERMINOLOGY STANDARDS (Main).csv	31301	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/downloads/MDS.csv	91801	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/downloads/L3 - VALUE SET MAPPING (Main).csv	30940	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	111636	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	0	0	0	0
