"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"PH-RoadSafetyLogicalModel.workflow.crew.teamLeader","PH-RoadSafetyLogicalModel.workflow.crew.teamLeader","","","",0,1,"","","","Reference {[]} {[]}
","Team Leader (MDS92)","Team Leader (MDS92)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.workflow.crew.teamLeader",0,1,"",""
"PH-RoadSafetyLogicalModel.workflow.crew.treatmentOfficer","PH-RoadSafetyLogicalModel.workflow.crew.treatmentOfficer","","","",0,1,"","","","Reference {[]} {[]}
","Treatment Officer (MDS93)","Treatment Officer (MDS93)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.workflow.crew.treatmentOfficer",0,1,"",""
"PH-RoadSafetyLogicalModel.workflow.crew.transportOfficer","PH-RoadSafetyLogicalModel.workflow.crew.transportOfficer","","","",0,1,"","","","Reference {[]} {[]}
","Transport Officer (MDS94)","Transport Officer (MDS94)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.workflow.crew.transportOfficer",0,1,"",""
"PH-RoadSafetyLogicalModel.workflow.crew.assistant","PH-RoadSafetyLogicalModel.workflow.crew.assistant","","","",0,*,"","","","Reference {[]} {[]}
","Assistant (MDS95)","Assistant (MDS95)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.workflow.crew.assistant",0,*,"",""
"PH-RoadSafetyLogicalModel.workflow.medicalFacility","PH-RoadSafetyLogicalModel.workflow.medicalFacility","","","",0,1,"","","","Reference {[]} {[]}
","Medical Facility (MDS104)","Medical Facility (MDS104)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.workflow.medicalFacility",0,1,"",""
"PH-RoadSafetyLogicalModel.workflow.vehicleUsed","PH-RoadSafetyLogicalModel.workflow.vehicleUsed","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Vehicle Used (MDS107)","Vehicle Used (MDS107)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.workflow.vehicleUsed",0,*,"",""
"PH-RoadSafetyLogicalModel.workflow.refusalToAdmit","PH-RoadSafetyLogicalModel.workflow.refusalToAdmit","","","",0,1,"","","","BackboneElement {[]} {[]}
","Refusal to Admit (MDS97-101)","Refusal to Admit (MDS97-101)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.workflow.refusalToAdmit",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PH-RoadSafetyLogicalModel.workflow.refusalToAdmit.id","PH-RoadSafetyLogicalModel.workflow.refusalToAdmit.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"PH-RoadSafetyLogicalModel.workflow.refusalToAdmit.extension","PH-RoadSafetyLogicalModel.workflow.refusalToAdmit.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PH-RoadSafetyLogicalModel.workflow.refusalToAdmit.modifierExtension","PH-RoadSafetyLogicalModel.workflow.refusalToAdmit.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PH-RoadSafetyLogicalModel.workflow.refusalToAdmit.flag","PH-RoadSafetyLogicalModel.workflow.refusalToAdmit.flag","","","",0,1,"","","","boolean {[]} {[]}
","Refusal to Admit?","Refusal to Admit?","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.workflow.refusalToAdmit.flag",0,1,"",""
"PH-RoadSafetyLogicalModel.workflow.refusalToAdmit.hospital","PH-RoadSafetyLogicalModel.workflow.refusalToAdmit.hospital","","","",0,1,"","","","Reference {[]} {[]}
","Hospital","Hospital","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.workflow.refusalToAdmit.hospital",0,1,"",""
"PH-RoadSafetyLogicalModel.workflow.refusalToAdmit.physician","PH-RoadSafetyLogicalModel.workflow.refusalToAdmit.physician","","","",0,1,"","","","Reference {[]} {[]}
","Physician","Physician","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.workflow.refusalToAdmit.physician",0,1,"",""
"PH-RoadSafetyLogicalModel.workflow.refusalToAdmit.dateTime","PH-RoadSafetyLogicalModel.workflow.refusalToAdmit.dateTime","","","",0,1,"","","","dateTime {[]} {[]}
","Date/Time of refusal","Date/Time of refusal","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.workflow.refusalToAdmit.dateTime",0,1,"",""
"PH-RoadSafetyLogicalModel.workflow.transportCoordinated","PH-RoadSafetyLogicalModel.workflow.transportCoordinated","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Was transport coordinated with receiving hospital? (MDS113)","Was transport coordinated with receiving hospital? (MDS113)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.workflow.transportCoordinated",0,1,"",""
"PH-RoadSafetyLogicalModel.workflow.hospitalAvailable","PH-RoadSafetyLogicalModel.workflow.hospitalAvailable","","","",0,1,"","","","code {[]} {[]}
","Hospital Available (MDS110)","Hospital Available (MDS110)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.workflow.hospitalAvailable",0,1,"",""
"PH-RoadSafetyLogicalModel.incident","PH-RoadSafetyLogicalModel.incident","","","",0,1,"","","","BackboneElement {[]} {[]}
","Incident","Incident","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PH-RoadSafetyLogicalModel.incident.id","PH-RoadSafetyLogicalModel.incident.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.extension","PH-RoadSafetyLogicalModel.incident.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PH-RoadSafetyLogicalModel.incident.modifierExtension","PH-RoadSafetyLogicalModel.incident.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PH-RoadSafetyLogicalModel.incident.injuryDateTime","PH-RoadSafetyLogicalModel.incident.injuryDateTime","","","",0,1,"","","","dateTime {[]} {[]}
","Date/Time of Injury (MDS158, MDS159)","Date/Time of Injury (MDS158, MDS159)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.injuryDateTime",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.injuryIntent","PH-RoadSafetyLogicalModel.incident.injuryIntent","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Injury Intent (MDS18)","Injury Intent (MDS18)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.injuryIntent",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.transportOrVehicular","PH-RoadSafetyLogicalModel.incident.transportOrVehicular","","","",1,1,"","","","boolean {[]} {[]}
","Transport/Vehicular Accident (flag) (MDS41)","Transport/Vehicular Accident (flag) (MDS41)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.transportOrVehicular",1,1,"",""
"PH-RoadSafetyLogicalModel.incident.transportModeToFacility","PH-RoadSafetyLogicalModel.incident.transportModeToFacility","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Mode of transport to Hospital/Facility (MDS118)","Mode of transport to Hospital/Facility (MDS118)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.transportModeToFacility",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.transportModeOther","PH-RoadSafetyLogicalModel.incident.transportModeOther","","","",0,1,"","","","string {[]} {[]}
","Mode of transport - Others (MDS119)","Mode of transport - Others (MDS119)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.transportModeOther",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.triagePriority","PH-RoadSafetyLogicalModel.incident.triagePriority","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Priority to Scene (Triage) (MDS111)","Priority to Scene (Triage) (MDS111)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.triagePriority",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.urgency","PH-RoadSafetyLogicalModel.incident.urgency","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Priority Level (Urgency) (MDS114)","Priority Level (Urgency) (MDS114)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.urgency",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.placeOfOccurrence","PH-RoadSafetyLogicalModel.incident.placeOfOccurrence","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Place of Occurrence (MDS170)","Place of Occurrence (MDS170)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.placeOfOccurrence",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.placeOfOccurrenceWorkplaceName","PH-RoadSafetyLogicalModel.incident.placeOfOccurrenceWorkplaceName","","","",0,1,"","","","string {[]} {[]}
","Place of Occurrence - Workplace name (MDS171)","Place of Occurrence - Workplace name (MDS171)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.placeOfOccurrenceWorkplaceName",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.placeOfOccurrenceOther","PH-RoadSafetyLogicalModel.incident.placeOfOccurrenceOther","","","",0,1,"","","","string {[]} {[]}
","Place of Occurrence - Others (MDS172)","Place of Occurrence - Others (MDS172)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.placeOfOccurrenceOther",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.activityAtTime","PH-RoadSafetyLogicalModel.incident.activityAtTime","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Activity of Patient at time (MDS173)","Activity of Patient at time (MDS173)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.activityAtTime",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.activityOther","PH-RoadSafetyLogicalModel.incident.activityOther","","","",0,1,"","","","string {[]} {[]}
","Activity - Others (MDS174)","Activity - Others (MDS174)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.activityOther",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.location","PH-RoadSafetyLogicalModel.incident.location","","","",0,1,"","","","BackboneElement {[]} {[]}
","Incident Location","Incident Location","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.location",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PH-RoadSafetyLogicalModel.incident.location.id","PH-RoadSafetyLogicalModel.incident.location.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.location.extension","PH-RoadSafetyLogicalModel.incident.location.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PH-RoadSafetyLogicalModel.incident.location.modifierExtension","PH-RoadSafetyLogicalModel.incident.location.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PH-RoadSafetyLogicalModel.incident.location.street","PH-RoadSafetyLogicalModel.incident.location.street","","","",0,1,"","","","string {[]} {[]}
","House No. and Street (MDS150)","House No. and Street (MDS150)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.location.street",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.location.barangay","PH-RoadSafetyLogicalModel.incident.location.barangay","","","",0,1,"","","","Identifier {[]} {[]}
","Barangay (MDS151)","Barangay (MDS151)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.location.barangay",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.location.city","PH-RoadSafetyLogicalModel.incident.location.city","","","",0,1,"","","","Identifier {[]} {[]}
","City/Municipality (MDS152)","City/Municipality (MDS152)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.location.city",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.location.province","PH-RoadSafetyLogicalModel.incident.location.province","","","",0,1,"","","","Identifier {[]} {[]}
","Province (MDS153)","Province (MDS153)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.location.province",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.location.region","PH-RoadSafetyLogicalModel.incident.location.region","","","",0,1,"","","","Identifier {[]} {[]}
","Region (MDS154)","Region (MDS154)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.location.region",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.location.position","PH-RoadSafetyLogicalModel.incident.location.position","","","",0,1,"","","","BackboneElement {[]} {[]}
","Geolocation","Geolocation","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.location.position",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PH-RoadSafetyLogicalModel.incident.location.position.id","PH-RoadSafetyLogicalModel.incident.location.position.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.location.position.extension","PH-RoadSafetyLogicalModel.incident.location.position.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PH-RoadSafetyLogicalModel.incident.location.position.modifierExtension","PH-RoadSafetyLogicalModel.incident.location.position.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PH-RoadSafetyLogicalModel.incident.location.position.longitude","PH-RoadSafetyLogicalModel.incident.location.position.longitude","","","",0,1,"","","","decimal {[]} {[]}
","Longitude","Longitude","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.location.position.longitude",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.location.position.latitude","PH-RoadSafetyLogicalModel.incident.location.position.latitude","","","",0,1,"","","","decimal {[]} {[]}
","Latitude","Latitude","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.location.position.latitude",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.collisionVsNonCollision","PH-RoadSafetyLogicalModel.incident.collisionVsNonCollision","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Collision vs Non-Collision (MDS163)","Collision vs Non-Collision (MDS163)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.collisionVsNonCollision",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.patientsVehicle","PH-RoadSafetyLogicalModel.incident.patientsVehicle","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Patient's Vehicle (MDS164)","Patient's Vehicle (MDS164)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.patientsVehicle",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.patientsVehicleOther","PH-RoadSafetyLogicalModel.incident.patientsVehicleOther","","","",0,*,"","","","string {[]} {[]}
","Patient's Vehicle - Others (MDS165)","Patient's Vehicle - Others (MDS165)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.patientsVehicleOther",0,*,"",""
"PH-RoadSafetyLogicalModel.incident.otherVehicleOrObject","PH-RoadSafetyLogicalModel.incident.otherVehicleOrObject","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Other Vehicle/Object Involved (MDS166)","Other Vehicle/Object Involved (MDS166)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.otherVehicleOrObject",0,*,"",""
"PH-RoadSafetyLogicalModel.incident.otherVehicleOther","PH-RoadSafetyLogicalModel.incident.otherVehicleOther","","","",0,*,"","","","string {[]} {[]}
","Other Vehicle/Object - Others (MDS167)","Other Vehicle/Object - Others (MDS167)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.otherVehicleOther",0,*,"",""
"PH-RoadSafetyLogicalModel.incident.positionOfPatient","PH-RoadSafetyLogicalModel.incident.positionOfPatient","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Position of Patient (MDS168)","Position of Patient (MDS168)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.positionOfPatient",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.positionOfPatientOther","PH-RoadSafetyLogicalModel.incident.positionOfPatientOther","","","",0,1,"","","","string {[]} {[]}
","Position of Patient - Others (MDS151 [Position])","Position of Patient - Others (MDS151 [Position])","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.positionOfPatientOther",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.howManyVehicles","PH-RoadSafetyLogicalModel.incident.howManyVehicles","","","",0,1,"","","","integer {[]} {[]}
","How many vehicles involved (MDS156)","How many vehicles involved (MDS156)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.howManyVehicles",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.howManyPatients","PH-RoadSafetyLogicalModel.incident.howManyPatients","","","",0,1,"","","","integer {[]} {[]}
","How many patients involved (MDS157)","How many patients involved (MDS157)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.howManyPatients",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.collisionType","PH-RoadSafetyLogicalModel.incident.collisionType","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Collision type (MDS218)","Collision type (MDS218)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.collisionType",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.trafficInvestigatorPresent","PH-RoadSafetyLogicalModel.incident.trafficInvestigatorPresent","","","",0,1,"","","","boolean {[]} {[]}
","Presence of traffic investigator (MDS219)","Presence of traffic investigator (MDS219)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.trafficInvestigatorPresent",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.otherRiskFactors","PH-RoadSafetyLogicalModel.incident.otherRiskFactors","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Other risk factors at time of incident (MDS230)","Other risk factors at time of incident (MDS230)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.otherRiskFactors",0,*,"",""
"PH-RoadSafetyLogicalModel.incident.otherRiskFactorsOther","PH-RoadSafetyLogicalModel.incident.otherRiskFactorsOther","","","",0,1,"","","","string {[]} {[]}
","Other risk factors - Others (MDS231)","Other risk factors - Others (MDS231)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.otherRiskFactorsOther",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.safetyAccessories","PH-RoadSafetyLogicalModel.incident.safetyAccessories","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Safety accessories (MDS232)","Safety accessories (MDS232)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.safetyAccessories",0,*,"",""
"PH-RoadSafetyLogicalModel.incident.safetyAccessoriesOther","PH-RoadSafetyLogicalModel.incident.safetyAccessoriesOther","","","",0,1,"","","","string {[]} {[]}
","Safety - Others (MDS233)","Safety - Others (MDS233)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.safetyAccessoriesOther",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.reportedComplaint","PH-RoadSafetyLogicalModel.incident.reportedComplaint","","","",0,1,"","","","string {[]} {[]}
","Reported Complaint (free text) (MDS149)","Reported Complaint (free text) (MDS149)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.reportedComplaint",0,1,"",""
"PH-RoadSafetyLogicalModel.incident.callSource","PH-RoadSafetyLogicalModel.incident.callSource","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Call Source (MDS155)","Call Source (MDS155)","","","","","","","","","",,,,,"",,,,"PH-RoadSafetyLogicalModel.incident.callSource",0,1,"",""
